track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
silent night,nat king cole,0.224,0.179,8,-16.515,1,0.0323,0.969,0.00193,0.106,0.168,86.344,not_hot,4iTfml41SOUBHXgMUHLUVV,spotify:track:4iTfml41SOUBHXgMUHLUVV,https://api.spotify.com/v1/tracks/4iTfml41SOUBHXgMUHLUVV,https://api.spotify.com/v1/audio-analysis/4iTfml41SOUBHXgMUHLUVV,131200,3
cry,johnnie ray,0.479,0.0952,0,-15.5,1,0.0274,0.849,0.0,0.657,0.35,69.784,not_hot,4wnFpRgQu2gLN8d76dYOGr,spotify:track:4wnFpRgQu2gLN8d76dYOGr,https://api.spotify.com/v1/tracks/4wnFpRgQu2gLN8d76dYOGr,https://api.spotify.com/v1/audio-analysis/4wnFpRgQu2gLN8d76dYOGr,181693,4
my rival,steely dan,0.826,0.348,6,-9.696,0,0.0435,0.388,0.00627,0.0477,0.576,97.024,not_hot,1PIoSHsERoVqCsg155joml,spotify:track:1PIoSHsERoVqCsg155joml,https://api.spotify.com/v1/tracks/1PIoSHsERoVqCsg155joml,https://api.spotify.com/v1/audio-analysis/1PIoSHsERoVqCsg155joml,269800,4
paragraph president,blackalicious,0.584,0.678,1,-8.5,1,0.367,0.0928,0.000796,0.0795,0.483,90.059,not_hot,4psjdk83Z2M6RCkSNXwu0f,spotify:track:4psjdk83Z2M6RCkSNXwu0f,https://api.spotify.com/v1/tracks/4psjdk83Z2M6RCkSNXwu0f,https://api.spotify.com/v1/audio-analysis/4psjdk83Z2M6RCkSNXwu0f,309093,4
lush life,rickie lee jones,0.375,0.0294,8,-25.226,1,0.102,0.666,2.14e-05,0.991,0.146,90.366,not_hot,7paiGeiQKO0g7rPwGpCZ3q,spotify:track:7paiGeiQKO0g7rPwGpCZ3q,https://api.spotify.com/v1/tracks/7paiGeiQKO0g7rPwGpCZ3q,https://api.spotify.com/v1/audio-analysis/7paiGeiQKO0g7rPwGpCZ3q,325733,4
nuclear attack,gary moore,0.429,0.962,0,-9.658,1,0.137,0.000596,0.0212,0.125,0.127,123.765,not_hot,3jSmmLRC8waoKBdpq3uCLi,spotify:track:3jSmmLRC8waoKBdpq3uCLi,https://api.spotify.com/v1/tracks/3jSmmLRC8waoKBdpq3uCLi,https://api.spotify.com/v1/audio-analysis/3jSmmLRC8waoKBdpq3uCLi,308667,4
rose garden,lynn anderson,0.589,0.501,0,-11.665,1,0.031,0.168,0.0,0.0741,0.969,131.064,not_hot,5YwgJ6lpZ3SiAQwBEpjqey,spotify:track:5YwgJ6lpZ3SiAQwBEpjqey,https://api.spotify.com/v1/tracks/5YwgJ6lpZ3SiAQwBEpjqey,https://api.spotify.com/v1/audio-analysis/5YwgJ6lpZ3SiAQwBEpjqey,175867,4
no strings attached,*nsync,0.666,0.966,7,-4.454,1,0.0581,0.000691,0.0,0.36,0.63,111.044,not_hot,6wOlzyu9hqu4Tjk0kPNv6e,spotify:track:6wOlzyu9hqu4Tjk0kPNv6e,https://api.spotify.com/v1/tracks/6wOlzyu9hqu4Tjk0kPNv6e,https://api.spotify.com/v1/audio-analysis/6wOlzyu9hqu4Tjk0kPNv6e,228907,4
man in the box,alice in chains,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,not_hot,6gZVQvQZOFpzIy3HblJ20F,spotify:track:6gZVQvQZOFpzIy3HblJ20F,https://api.spotify.com/v1/tracks/6gZVQvQZOFpzIy3HblJ20F,https://api.spotify.com/v1/audio-analysis/6gZVQvQZOFpzIy3HblJ20F,285200,4
f**k you,sleeping with sirens,0.458,0.955,1,-3.415,0,0.0843,0.000995,0.0,0.214,0.533,136.017,not_hot,1cOE0BB9ULU8MCSAs0bRBr,spotify:track:1cOE0BB9ULU8MCSAs0bRBr,https://api.spotify.com/v1/tracks/1cOE0BB9ULU8MCSAs0bRBr,https://api.spotify.com/v1/audio-analysis/1cOE0BB9ULU8MCSAs0bRBr,213147,4
mary,kings of leon,0.267,0.893,4,-3.881,1,0.0771,0.000318,0.00268,0.328,0.272,79.544,not_hot,6VNCwmGrJCG4QqmTHmwmLW,spotify:track:6VNCwmGrJCG4QqmTHmwmLW,https://api.spotify.com/v1/tracks/6VNCwmGrJCG4QqmTHmwmLW,https://api.spotify.com/v1/audio-analysis/6VNCwmGrJCG4QqmTHmwmLW,205373,4
come closer,guts,0.739,0.39,4,-6.218,0,0.0927,0.684,0.812,0.143,0.863,98.064,not_hot,6XTbH6NcTd6cToahMWGqeg,spotify:track:6XTbH6NcTd6cToahMWGqeg,https://api.spotify.com/v1/tracks/6XTbH6NcTd6cToahMWGqeg,https://api.spotify.com/v1/audio-analysis/6XTbH6NcTd6cToahMWGqeg,304027,4
the best is yet to come (feat. patti labelle),"grover washington, jr.",0.387,0.395,7,-11.673,0,0.156,0.729,0.000285,0.0829,0.307,70.849,not_hot,50jMtIGnaAz23WUUc98veI,spotify:track:50jMtIGnaAz23WUUc98veI,https://api.spotify.com/v1/tracks/50jMtIGnaAz23WUUc98veI,https://api.spotify.com/v1/audio-analysis/50jMtIGnaAz23WUUc98veI,359600,4
hot blood,lucinda williams,0.523,0.598,2,-8.501,0,0.0336,0.00944,0.154,0.131,0.43,102.501,not_hot,4VcHFnoPBoW9c01ddfIewL,spotify:track:4VcHFnoPBoW9c01ddfIewL,https://api.spotify.com/v1/tracks/4VcHFnoPBoW9c01ddfIewL,https://api.spotify.com/v1/audio-analysis/4VcHFnoPBoW9c01ddfIewL,379873,4
lifer,down,0.365,0.834,1,-7.103,1,0.0334,4.96e-05,0.885,0.08,0.537,97.834,not_hot,5dt9b5Xi9DnyBQOmz0LciH,spotify:track:5dt9b5Xi9DnyBQOmz0LciH,https://api.spotify.com/v1/tracks/5dt9b5Xi9DnyBQOmz0LciH,https://api.spotify.com/v1/audio-analysis/5dt9b5Xi9DnyBQOmz0LciH,279507,4
"love, you ain't seen the last of me",john schneider,0.538,0.536,2,-12.854,1,0.0447,0.247,0.000477,0.0448,0.749,156.238,not_hot,6mqiyFrJ5tfyv6TXwYPI9a,spotify:track:6mqiyFrJ5tfyv6TXwYPI9a,https://api.spotify.com/v1/tracks/6mqiyFrJ5tfyv6TXwYPI9a,https://api.spotify.com/v1/audio-analysis/6mqiyFrJ5tfyv6TXwYPI9a,241440,4
this song is just for you,hank locklin,0.445,0.242,7,-12.186,1,0.0402,0.932,3.53e-05,0.108,0.446,113.852,not_hot,4iZbjgONRurfFpCXFcnilC,spotify:track:4iZbjgONRurfFpCXFcnilC,https://api.spotify.com/v1/tracks/4iZbjgONRurfFpCXFcnilC,https://api.spotify.com/v1/audio-analysis/4iZbjgONRurfFpCXFcnilC,74640,4
criminology,raekwon,0.712,0.726,2,-6.086,0,0.182,0.0168,0.0,0.0869,0.464,97.041,not_hot,1MHtFj66arQ3vD4ZNK1RYy,spotify:track:1MHtFj66arQ3vD4ZNK1RYy,https://api.spotify.com/v1/tracks/1MHtFj66arQ3vD4ZNK1RYy,https://api.spotify.com/v1/audio-analysis/1MHtFj66arQ3vD4ZNK1RYy,227107,4
tourniquet,breaking benjamin,0.179,0.953,5,-2.686,1,0.202,1.5e-05,0.00109,0.363,0.337,153.955,not_hot,5xgXG5BfCNO6KJrQOHKprg,spotify:track:5xgXG5BfCNO6KJrQOHKprg,https://api.spotify.com/v1/tracks/5xgXG5BfCNO6KJrQOHKprg,https://api.spotify.com/v1/audio-analysis/5xgXG5BfCNO6KJrQOHKprg,249467,5
close my eyes forever,lita ford,0.476,0.331,5,-14.884,1,0.0305,0.31,2.82e-06,0.172,0.24,130.574,not_hot,43thLwzSasUUZEYjYPeJh3,spotify:track:43thLwzSasUUZEYjYPeJh3,https://api.spotify.com/v1/tracks/43thLwzSasUUZEYjYPeJh3,https://api.spotify.com/v1/audio-analysis/43thLwzSasUUZEYjYPeJh3,283133,4
when ya get drafted,dead kennedys,0.326,0.97,11,-3.194,1,0.111,0.418,0.0164,0.129,0.841,136.489,not_hot,2sbhPCxPPU32EaJEJd3YJL,spotify:track:2sbhPCxPPU32EaJEJd3YJL,https://api.spotify.com/v1/tracks/2sbhPCxPPU32EaJEJd3YJL,https://api.spotify.com/v1/audio-analysis/2sbhPCxPPU32EaJEJd3YJL,83813,4
blow wind blow,dr. john,0.528,0.527,10,-15.048,1,0.0312,0.654,0.0497,0.0706,0.8,96.205,not_hot,6DmrBNnzWCxAqg7dVk8SML,spotify:track:6DmrBNnzWCxAqg7dVk8SML,https://api.spotify.com/v1/tracks/6DmrBNnzWCxAqg7dVk8SML,https://api.spotify.com/v1/audio-analysis/6DmrBNnzWCxAqg7dVk8SML,194507,4
the last letter,ray price,0.319,0.208,3,-16.318,1,0.0338,0.859,0.00499,0.157,0.319,85.091,not_hot,2sgjdWxJAVESCAVgQ9L8QH,spotify:track:2sgjdWxJAVESCAVgQ9L8QH,https://api.spotify.com/v1/tracks/2sgjdWxJAVESCAVgQ9L8QH,https://api.spotify.com/v1/audio-analysis/2sgjdWxJAVESCAVgQ9L8QH,197667,3
it's so heavy,tedeschi trucks band,0.482,0.383,7,-10.604,1,0.0322,0.594,7.53e-05,0.119,0.365,126.146,not_hot,3zjwqMCRfLPIvH7Pj9iYU9,spotify:track:3zjwqMCRfLPIvH7Pj9iYU9,https://api.spotify.com/v1/tracks/3zjwqMCRfLPIvH7Pj9iYU9,https://api.spotify.com/v1/audio-analysis/3zjwqMCRfLPIvH7Pj9iYU9,296480,4
calling out to you,tedeschi trucks band,0.597,0.118,6,-13.908,1,0.0358,0.964,0.00132,0.112,0.316,102.067,not_hot,4NbmBhEdThmGYpiVakws47,spotify:track:4NbmBhEdThmGYpiVakws47,https://api.spotify.com/v1/tracks/4NbmBhEdThmGYpiVakws47,https://api.spotify.com/v1/audio-analysis/4NbmBhEdThmGYpiVakws47,226160,4
this will be the day (feat. casey lee williams),jeff williams,0.419,0.933,2,-4.91,0,0.215,0.0033,0.000102,0.297,0.453,94.432,not_hot,5Msp7XlWAYQhK4khlfzMPL,spotify:track:5Msp7XlWAYQhK4khlfzMPL,https://api.spotify.com/v1/tracks/5Msp7XlWAYQhK4khlfzMPL,https://api.spotify.com/v1/audio-analysis/5Msp7XlWAYQhK4khlfzMPL,188259,4
take my hand,wayne toups,0.604,0.48,11,-8.983,1,0.0315,0.0787,0.0,0.105,0.553,142.686,not_hot,3jz9pzisivCijrIXvyt6PK,spotify:track:3jz9pzisivCijrIXvyt6PK,https://api.spotify.com/v1/tracks/3jz9pzisivCijrIXvyt6PK,https://api.spotify.com/v1/audio-analysis/3jz9pzisivCijrIXvyt6PK,266960,4
i won't cry anymore,dinah washington,0.271,0.182,5,-11.264,1,0.0333,0.964,0.00385,0.633,0.311,89.089,not_hot,1fTJakUvlTkptk3u4Fh55N,spotify:track:1fTJakUvlTkptk3u4Fh55N,https://api.spotify.com/v1/tracks/1fTJakUvlTkptk3u4Fh55N,https://api.spotify.com/v1/audio-analysis/1fTJakUvlTkptk3u4Fh55N,205067,3
24/7 (good lovin'),big bub,0.77,0.529,6,-9.615,1,0.0552,0.43,1.46e-06,0.0842,0.681,130.419,not_hot,61oT3VZ9Cg1nBkA0YlfxDc,spotify:track:61oT3VZ9Cg1nBkA0YlfxDc,https://api.spotify.com/v1/tracks/61oT3VZ9Cg1nBkA0YlfxDc,https://api.spotify.com/v1/audio-analysis/61oT3VZ9Cg1nBkA0YlfxDc,288733,4
carolina moon,the chordettes,0.326,0.102,3,-14.593,1,0.0349,0.987,0.0,0.243,0.0412,91.569,not_hot,68UrAEx70Iee82h1ULgZVz,spotify:track:68UrAEx70Iee82h1ULgZVz,https://api.spotify.com/v1/tracks/68UrAEx70Iee82h1ULgZVz,https://api.spotify.com/v1/audio-analysis/68UrAEx70Iee82h1ULgZVz,135440,4
without love,johnny cash,0.611,0.556,9,-12.865,1,0.0277,0.248,0.000746,0.251,0.793,98.163,not_hot,1Lfe5FENwSucYTrnrjKUPp,spotify:track:1Lfe5FENwSucYTrnrjKUPp,https://api.spotify.com/v1/tracks/1Lfe5FENwSucYTrnrjKUPp,https://api.spotify.com/v1/audio-analysis/1Lfe5FENwSucYTrnrjKUPp,149013,4
munny right,jon bellion,0.471,0.503,10,-6.213,1,0.162,0.627,5.62e-05,0.478,0.175,90.237,not_hot,28pdIEbChDEj6JdhAuuXU9,spotify:track:28pdIEbChDEj6JdhAuuXU9,https://api.spotify.com/v1/tracks/28pdIEbChDEj6JdhAuuXU9,https://api.spotify.com/v1/audio-analysis/28pdIEbChDEj6JdhAuuXU9,253779,4
trust myself (feat. gallant),tia ray,0.441,0.402,8,-9.686,1,0.139,0.501,0.0,0.256,0.478,88.349,not_hot,4toChdeQFhnq2hngxaOKvm,spotify:track:4toChdeQFhnq2hngxaOKvm,https://api.spotify.com/v1/tracks/4toChdeQFhnq2hngxaOKvm,https://api.spotify.com/v1/audio-analysis/4toChdeQFhnq2hngxaOKvm,217360,4
lady (you bring me up),commodores,0.892,0.593,0,-9.429,0,0.0405,0.2,0.000339,0.0996,0.867,120.979,not_hot,5CLozJK4pKWoPpFf2Z1Mye,spotify:track:5CLozJK4pKWoPpFf2Z1Mye,https://api.spotify.com/v1/tracks/5CLozJK4pKWoPpFf2Z1Mye,https://api.spotify.com/v1/audio-analysis/5CLozJK4pKWoPpFf2Z1Mye,293227,4
straight up & down,bruno mars,0.552,0.733,3,-6.898,0,0.0933,0.0209,0.0,0.0858,0.643,143.56,not_hot,2mrZYZGmPFV3QOyYPZ1zsn,spotify:track:2mrZYZGmPFV3QOyYPZ1zsn,https://api.spotify.com/v1/tracks/2mrZYZGmPFV3QOyYPZ1zsn,https://api.spotify.com/v1/audio-analysis/2mrZYZGmPFV3QOyYPZ1zsn,198187,4
do you believe me now,vern gosdin,0.588,0.209,8,-14.662,1,0.0247,0.55,1.33e-05,0.0774,0.324,72.335,not_hot,56HzwVWzoe5SZtm03XHcim,spotify:track:56HzwVWzoe5SZtm03XHcim,https://api.spotify.com/v1/tracks/56HzwVWzoe5SZtm03XHcim,https://api.spotify.com/v1/audio-analysis/56HzwVWzoe5SZtm03XHcim,215400,4
put a little love in your heart,marcia griffiths,0.675,0.541,6,-9.14,0,0.0456,0.475,0.00144,0.165,0.887,104.512,not_hot,4nmxuQs4WVenP0Kk83xtxh,spotify:track:4nmxuQs4WVenP0Kk83xtxh,https://api.spotify.com/v1/tracks/4nmxuQs4WVenP0Kk83xtxh,https://api.spotify.com/v1/audio-analysis/4nmxuQs4WVenP0Kk83xtxh,158800,4
unchained melody,george benson,0.372,0.369,1,-12.547,1,0.0278,0.313,0.0015,0.15,0.187,133.862,not_hot,5hSJF8xnOTaiurc7MV27h1,spotify:track:5hSJF8xnOTaiurc7MV27h1,https://api.spotify.com/v1/tracks/5hSJF8xnOTaiurc7MV27h1,https://api.spotify.com/v1/audio-analysis/5hSJF8xnOTaiurc7MV27h1,387293,4
overnight sensation,raspberries,0.293,0.873,5,-6.698,1,0.0548,0.577,0.233,0.243,0.468,100.106,not_hot,2LdvwaKrCE897N5RVGAti1,spotify:track:2LdvwaKrCE897N5RVGAti1,https://api.spotify.com/v1/tracks/2LdvwaKrCE897N5RVGAti1,https://api.spotify.com/v1/audio-analysis/2LdvwaKrCE897N5RVGAti1,336560,4
way up,popcaan,0.608,0.838,2,-3.037,1,0.378,0.35,0.0,0.341,0.555,107.766,not_hot,3NBkdB6e11O3eCUspv7fdi,spotify:track:3NBkdB6e11O3eCUspv7fdi,https://api.spotify.com/v1/tracks/3NBkdB6e11O3eCUspv7fdi,https://api.spotify.com/v1/audio-analysis/3NBkdB6e11O3eCUspv7fdi,194851,4
the pen,shinehead,0.835,0.604,11,-12.321,1,0.306,0.0288,1.95e-05,0.0615,0.886,166.293,not_hot,4SYhtrv70OUUL6DmlaggrA,spotify:track:4SYhtrv70OUUL6DmlaggrA,https://api.spotify.com/v1/tracks/4SYhtrv70OUUL6DmlaggrA,https://api.spotify.com/v1/audio-analysis/4SYhtrv70OUUL6DmlaggrA,244987,4
everyone deserves music,michael franti & spearhead,0.688,0.815,2,-4.656,1,0.0299,0.0689,0.00133,0.108,0.466,111.038,not_hot,6uPj8zuN91Siy1jDoHpaxa,spotify:track:6uPj8zuN91Siy1jDoHpaxa,https://api.spotify.com/v1/tracks/6uPj8zuN91Siy1jDoHpaxa,https://api.spotify.com/v1/audio-analysis/6uPj8zuN91Siy1jDoHpaxa,276627,4
the bluest eyes in texas,restless heart,0.643,0.525,10,-10.988,1,0.0272,0.496,0.0,0.142,0.552,113.907,not_hot,1XUiXn0r5o9EDS6BhAYdIA,spotify:track:1XUiXn0r5o9EDS6BhAYdIA,https://api.spotify.com/v1/tracks/1XUiXn0r5o9EDS6BhAYdIA,https://api.spotify.com/v1/audio-analysis/1XUiXn0r5o9EDS6BhAYdIA,287000,4
"it's been a long, long time",louis armstrong,0.635,0.379,0,-10.382,1,0.049,0.772,0.0,0.0631,0.653,95.144,not_hot,14TmAdCnF2aR5OoguGZ2JA,spotify:track:14TmAdCnF2aR5OoguGZ2JA,https://api.spotify.com/v1/tracks/14TmAdCnF2aR5OoguGZ2JA,https://api.spotify.com/v1/audio-analysis/14TmAdCnF2aR5OoguGZ2JA,142200,4
bunny,count basie,0.542,0.308,7,-14.549,0,0.0521,0.66,0.0143,0.421,0.665,149.741,not_hot,6J7F2MuxuKw9hsgXgOO9NZ,spotify:track:6J7F2MuxuKw9hsgXgOO9NZ,https://api.spotify.com/v1/tracks/6J7F2MuxuKw9hsgXgOO9NZ,https://api.spotify.com/v1/audio-analysis/6J7F2MuxuKw9hsgXgOO9NZ,187067,4
357,cam’ron,0.816,0.562,11,-11.939,0,0.388,0.0291,0.0,0.119,0.592,94.892,not_hot,6cVufT60SNewBq2Ou4gPBB,spotify:track:6cVufT60SNewBq2Ou4gPBB,https://api.spotify.com/v1/tracks/6cVufT60SNewBq2Ou4gPBB,https://api.spotify.com/v1/audio-analysis/6cVufT60SNewBq2Ou4gPBB,204800,4
"through the morning, through the night",robert plant,0.468,0.272,1,-10.674,0,0.04,0.851,0.00094,0.106,0.0979,81.343,not_hot,4T0xhIJcLnPL2RGnomaSPH,spotify:track:4T0xhIJcLnPL2RGnomaSPH,https://api.spotify.com/v1/tracks/4T0xhIJcLnPL2RGnomaSPH,https://api.spotify.com/v1/audio-analysis/4T0xhIJcLnPL2RGnomaSPH,240627,3
"oh, what a world",kacey musgraves,0.503,0.536,4,-7.229,1,0.0259,0.642,0.00143,0.111,0.21,90.966,not_hot,5ToJzoVfLYyF7ohMOBNObi,spotify:track:5ToJzoVfLYyF7ohMOBNObi,https://api.spotify.com/v1/tracks/5ToJzoVfLYyF7ohMOBNObi,https://api.spotify.com/v1/audio-analysis/5ToJzoVfLYyF7ohMOBNObi,241467,4
if i stay too long,thee oh sees,0.135,0.551,2,-8.7,1,0.0341,0.000238,0.0,0.0676,0.252,175.899,not_hot,1NFPbGZDiWK5h785Vp9RIu,spotify:track:1NFPbGZDiWK5h785Vp9RIu,https://api.spotify.com/v1/tracks/1NFPbGZDiWK5h785Vp9RIu,https://api.spotify.com/v1/audio-analysis/1NFPbGZDiWK5h785Vp9RIu,214013,4
the upsetter,"lee ""scratch"" perry",0.872,0.456,1,-7.723,1,0.0659,0.61,0.273,0.081,0.638,78.199,not_hot,1RU0noHNSNBBgZAarFLYvy,spotify:track:1RU0noHNSNBBgZAarFLYvy,https://api.spotify.com/v1/tracks/1RU0noHNSNBBgZAarFLYvy,https://api.spotify.com/v1/audio-analysis/1RU0noHNSNBBgZAarFLYvy,185893,4
lessons learned,dan fogelberg,0.584,0.511,0,-13.838,1,0.0263,0.44,0.0,0.0929,0.708,103.35,not_hot,47HkW4tIqY6pyTl80OZd1A,spotify:track:47HkW4tIqY6pyTl80OZd1A,https://api.spotify.com/v1/tracks/47HkW4tIqY6pyTl80OZd1A,https://api.spotify.com/v1/audio-analysis/47HkW4tIqY6pyTl80OZd1A,294373,4
castaway,brett eldredge,0.445,0.227,2,-11.068,1,0.0328,0.834,0.0,0.115,0.195,91.426,not_hot,3u7BgwHVQSmx9dTCOQubvH,spotify:track:3u7BgwHVQSmx9dTCOQubvH,https://api.spotify.com/v1/tracks/3u7BgwHVQSmx9dTCOQubvH,https://api.spotify.com/v1/audio-analysis/3u7BgwHVQSmx9dTCOQubvH,181560,4
summer breeze,the main ingredient,0.409,0.693,5,-8.344,0,0.0368,0.424,2.99e-05,0.268,0.696,162.631,not_hot,5i6CpkeePD4aKacf0cmZqg,spotify:track:5i6CpkeePD4aKacf0cmZqg,https://api.spotify.com/v1/tracks/5i6CpkeePD4aKacf0cmZqg,https://api.spotify.com/v1/audio-analysis/5i6CpkeePD4aKacf0cmZqg,256240,4
broken-hearted lover,the carter family,0.351,0.284,5,-10.499,1,0.0259,0.614,0.0,0.285,0.516,140.372,not_hot,0gnIWkJszm5FO6kxHYxbG6,spotify:track:0gnIWkJszm5FO6kxHYxbG6,https://api.spotify.com/v1/tracks/0gnIWkJszm5FO6kxHYxbG6,https://api.spotify.com/v1/audio-analysis/0gnIWkJszm5FO6kxHYxbG6,142173,4
this love,kadhja bonet,0.622,0.418,8,-9.662,0,0.0522,0.857,2.13e-05,0.103,0.259,79.926,not_hot,0UPy6jay9WQ2HSOiYq7nJy,spotify:track:0UPy6jay9WQ2HSOiYq7nJy,https://api.spotify.com/v1/tracks/0UPy6jay9WQ2HSOiYq7nJy,https://api.spotify.com/v1/audio-analysis/0UPy6jay9WQ2HSOiYq7nJy,164647,4
i know,sonny rollins,0.546,0.196,8,-11.154,0,0.0423,0.912,0.734,0.105,0.325,143.762,not_hot,1to5IySvboywOgXW9jCjDn,spotify:track:1to5IySvboywOgXW9jCjDn,https://api.spotify.com/v1/tracks/1to5IySvboywOgXW9jCjDn,https://api.spotify.com/v1/audio-analysis/1to5IySvboywOgXW9jCjDn,389293,4
what's not to love,mark wills,0.591,0.393,9,-9.748,1,0.0253,0.14,0.0,0.128,0.266,132.665,not_hot,6RY8zAWXrgJYQHI2g43cFq,spotify:track:6RY8zAWXrgJYQHI2g43cFq,https://api.spotify.com/v1/tracks/6RY8zAWXrgJYQHI2g43cFq,https://api.spotify.com/v1/audio-analysis/6RY8zAWXrgJYQHI2g43cFq,209600,4
nuclear war,voivod,0.213,0.927,11,-9.449,0,0.107,0.000471,0.007,0.317,0.0784,130.819,not_hot,0fyThmSFNBstkPr6yMhJFp,spotify:track:0fyThmSFNBstkPr6yMhJFp,https://api.spotify.com/v1/tracks/0fyThmSFNBstkPr6yMhJFp,https://api.spotify.com/v1/audio-analysis/0fyThmSFNBstkPr6yMhJFp,420973,4
tin man,miranda lambert,0.425,0.372,0,-10.92,1,0.03,0.861,0.0148,0.0733,0.292,79.456,not_hot,4ckQIgBy1gVeevf7UAereE,spotify:track:4ckQIgBy1gVeevf7UAereE,https://api.spotify.com/v1/tracks/4ckQIgBy1gVeevf7UAereE,https://api.spotify.com/v1/audio-analysis/4ckQIgBy1gVeevf7UAereE,259280,4
hand me another,gary stewart,0.695,0.453,0,-9.214,1,0.0244,0.0606,9.62e-05,0.202,0.214,83.396,not_hot,2UFHpVZaSuEwGqki3X2OP4,spotify:track:2UFHpVZaSuEwGqki3X2OP4,https://api.spotify.com/v1/tracks/2UFHpVZaSuEwGqki3X2OP4,https://api.spotify.com/v1/audio-analysis/2UFHpVZaSuEwGqki3X2OP4,197720,4
dirt,alice in chains,0.258,0.926,1,-5.901,1,0.0761,0.00323,5.15e-06,0.13,0.251,112.643,not_hot,2QjkH9q5Mypj6m38u7Ni9o,spotify:track:2QjkH9q5Mypj6m38u7Ni9o,https://api.spotify.com/v1/tracks/2QjkH9q5Mypj6m38u7Ni9o,https://api.spotify.com/v1/audio-analysis/2QjkH9q5Mypj6m38u7Ni9o,316533,4
secret doors,robin trower,0.512,0.68,6,-12.158,1,0.0302,0.225,0.000238,0.333,0.833,143.535,not_hot,1ZpZAEz3It4C8ZV9EXgQYO,spotify:track:1ZpZAEz3It4C8ZV9EXgQYO,https://api.spotify.com/v1/tracks/1ZpZAEz3It4C8ZV9EXgQYO,https://api.spotify.com/v1/audio-analysis/1ZpZAEz3It4C8ZV9EXgQYO,256533,4
a blossom fell,nat king cole,0.328,0.0835,7,-22.957,1,0.0321,0.924,0.00555,0.299,0.325,84.726,not_hot,35eRfaVytfTFAr8QKX5urU,spotify:track:35eRfaVytfTFAr8QKX5urU,https://api.spotify.com/v1/tracks/35eRfaVytfTFAr8QKX5urU,https://api.spotify.com/v1/audio-analysis/35eRfaVytfTFAr8QKX5urU,161773,3
once you love,steve earle,0.513,0.616,2,-15.729,1,0.0335,0.00841,0.0,0.356,0.835,105.43,not_hot,3DFPde2Jp6EZF2UmJc5nMe,spotify:track:3DFPde2Jp6EZF2UmJc5nMe,https://api.spotify.com/v1/tracks/3DFPde2Jp6EZF2UmJc5nMe,https://api.spotify.com/v1/audio-analysis/3DFPde2Jp6EZF2UmJc5nMe,280333,4
all i really want to do,bob dylan,0.327,0.434,9,-7.007,1,0.0318,0.793,0.0,0.0942,0.343,178.539,not_hot,2JcAqr3fUWIFZWPa9rjkwm,spotify:track:2JcAqr3fUWIFZWPa9rjkwm,https://api.spotify.com/v1/tracks/2JcAqr3fUWIFZWPa9rjkwm,https://api.spotify.com/v1/audio-analysis/2JcAqr3fUWIFZWPa9rjkwm,245960,3
glorious day (living he loved me),casting crowns,0.522,0.592,11,-4.287,1,0.0255,0.0589,0.0,0.11,0.393,79.026,not_hot,0co8dS1eYzTanYw3N5BEvM,spotify:track:0co8dS1eYzTanYw3N5BEvM,https://api.spotify.com/v1/tracks/0co8dS1eYzTanYw3N5BEvM,https://api.spotify.com/v1/audio-analysis/0co8dS1eYzTanYw3N5BEvM,280880,4
the path,orleans,0.693,0.414,10,-14.684,1,0.0427,0.1,1.53e-05,0.0605,0.825,146.874,not_hot,7oHjMacCYYYkUTk2Yx8A1m,spotify:track:7oHjMacCYYYkUTk2Yx8A1m,https://api.spotify.com/v1/tracks/7oHjMacCYYYkUTk2Yx8A1m,https://api.spotify.com/v1/audio-analysis/7oHjMacCYYYkUTk2Yx8A1m,232613,4
war and pain,voivod,0.182,0.89,1,-9.664,1,0.122,0.00366,0.00219,0.0559,0.0851,98.036,not_hot,4YNYyCK0yMFbk1e5EeDy9q,spotify:track:4YNYyCK0yMFbk1e5EeDy9q,https://api.spotify.com/v1/tracks/4YNYyCK0yMFbk1e5EeDy9q,https://api.spotify.com/v1/audio-analysis/4YNYyCK0yMFbk1e5EeDy9q,310667,3
heart of mine,the oak ridge boys,0.398,0.375,5,-15.106,1,0.0303,0.177,0.0,0.169,0.388,134.124,not_hot,2Llsq4YD9qTx8JDNhHGjG5,spotify:track:2Llsq4YD9qTx8JDNhHGjG5,https://api.spotify.com/v1/tracks/2Llsq4YD9qTx8JDNhHGjG5,https://api.spotify.com/v1/audio-analysis/2Llsq4YD9qTx8JDNhHGjG5,210067,4
pins and needles (in my heart),stonewall jackson,0.652,0.369,4,-12.459,1,0.0318,0.827,0.000445,0.291,0.579,115.032,not_hot,3tNWrOl585qsNB9lFW2Sti,spotify:track:3tNWrOl585qsNB9lFW2Sti,https://api.spotify.com/v1/tracks/3tNWrOl585qsNB9lFW2Sti,https://api.spotify.com/v1/audio-analysis/3tNWrOl585qsNB9lFW2Sti,171280,4
